CommentID,CommentText,Model_Classification,Annotation,NumberOfLikes,IsReply,Level,ParentCommentText,Timestamp
COMMENT_a56ea6aa,"@[USER]  I get what you're saying trust me ..but when you're living in hell, you don't care how you escape.. I've always been on the fence about this topic because I understand Americans frustration, they have a right to be upset ,..it feels like we're being invaded..on the other hand, the hell they face if they stay and the hell they go through to get here is understandable that they don't give a fck how you feel or how you judge them ...and I feel like if you willing to go through all that to get somewhere,... Then you deserve to be wherever you going! 💯",Non-PRCT,True,2,True,2,"​@[USER]-maid  that's not the point, what they're doing is illegal, and you cannot do that in any country, why should it be any different to come into America, come the legal way the right way, I know plenty of people from all kinds of countries that came here legally the correct way, so I don't want to hear that.",2023-04
COMMENT_f277b140,@[USER] more of your FAKE CHRISTIAN VALUES!!!,Non-PRCT,True,0,True,2,No but land mines would idk why we don’t put them along the boarder,2023-08
COMMENT_39d4f1d4,"Our tax dollars are being spent on people that has done nothing for our country. We need help ourselves and our own government give us a hard time and we're U.S. citizens. I'm sick and tired of our own government allowing other countries to come invade our cities . We must send them back we have our own problems. We can't keep helping all these illegals. I'm sorry we don't have enough room we have homeless but keep allowing all these illegal immigrants in the United States. At some point I'm going to stop voting and not live anywhere in the United States because I work hard and fell on hard times and can't get free help unless I show them proof of my income . Please give me a break I pray they get help from anywhere but here . We can't continue to allow our tax dollars going for all these people. It's wrong and then our retirement money already will be short . Smgdh  Send them back 
 . I",Non-PRCT,False,0,True,1,We have so many homeless people.  We need to fix America first.,2023-07
COMMENT_7db9835e,"@[USER] ""you created"" who did? Who colonized and destroyed? Bruh gotta be accountable, I'm not blaming you personally but there are reasons why MENA and african countries cannot raise it's mostly because of foreign politics. And I experienced it first hand when I worked as a developer for the ministry of interior in Algeria. France and USA are sucking us dry and THEY are the one putting people in charge. We can't even afford a revolution because when you're backed by the US army, what can a simple guy do to change things?

I hate when people blame islam for the destruction while being outsiders. You guys have no idea how things are on the inside. It's irritating.",Non-PRCT,True,0,True,2,"Hell hole you created lol,",2023-09
COMMENT_f382b3c7,"Also lets make USA accountable when they put sanctions, when they sponsor cartels and guerrillas, when they sell weapons and when they plan coups in latin america",Non-PRCT,True,0,True,1,Latin American governments should be held aggressively accountable for not protecting their people. Fines should be implemented on governments to place pressure on their lack of evolution in structures,2023-04
COMMENT_e9dfd28e,@[USER]  🐑,Non-PRCT,True,1,True,3,"@[USER]  But conservatives are against abortion, right?",2023-06
COMMENT_0722989f,"@[USER]  EXCLUSIVE: VENEZUELA
EMPTIES PRISONS, SENDS VIOLENT CRIMINALS TO U.S.
BORDER, SAYS DHS REPORT",Non-PRCT,True,0,True,5,@[USER]  I mean that's kind of obvious if they become American citizens,2023-09
COMMENT_ed7f1aed,@[USER]  Natives let White Europeans settled when they first arrived to the continent. White Europeans are not native to this land though and got this country through deception.,Non-PRCT,True,0,True,2,Doesn't matter. Lines were drawn and a war was one. We fought and won this country. It's always been like that since the beginning of time. How do think all these countries came to be?,2023-08
COMMENT_f57f7293,Only governments who want to destroy their own country allow this….. happens in my country too.,Non-PRCT,True,13,True,1,This is madness.  No other country in the world would allow this,2024-02
COMMENT_3ee5c664,"@[USER]  Most of the killings were done by introduced diseases with many indigenous people dying from pandemics or not in a physical condition to effectively engage in war, which then allowed opportunistic invaders to gradually take over lands over the subsequent decades and centuries. It can’t be compared to conventional wars fought in Europe, Asia and Africa where no army was losing soldiers to diseases. 

The vast majority of undocumented migrants and asylum seekers are for the most part just looking for work or a place to live in safety. There’s no evidence they intend to invade a country with over 300 million people and  overthrow the US government, nor that they could anyway with the vast array of weaponry the US has at their disposal. You have to be stupid to believe that’s possible.",Non-PRCT,False,0,True,7,"@[USER]  no, they fought and killed for the land, just like every single civilization ever, so its either do it legally or fight, kill and die for the land, which do you prefer?",2023-10
COMMENT_90be5949,Exactly send her back asap,Non-PRCT,True,2,True,1,"I've never seen ANYONE walking along a Beach, kissing, holding hands & pregnant while saying they regret coming. I know of about 10K PPL that are from America that would gladly take their place. 
""Don't Bite the Hand That Feeds You""",2023-08
COMMENT_ed3ad673,"@[USER]  
Great Deception!
Every Christian and Muslim need to study both the Books (Bible and Quran) very carefully.

Islam depends on the words of one person, one total Stranger! The stranger who manhandled an innocent man, the Islamic prophet, at Hira cave and pressed him at least 3 times, without any provocation! 
Who was he? Did he reveal his identity or name? No, never. 
Did he claim he was angel Gabriel from God of Abraham? No, never. 
See his mysterious behavior! Even a street bully won't press an innocent man without any provocation! 

Entire Islam is based on this one person, since Allah never interacted with humanity! Allah never spoke to any human being till today. No human ever seen him! Allah remains as a character inside the pages of Quran, the book that the Stranger brought! Did Allah carry out any activity in last 1400 years? If you know anything, please share.

 Any witness for above Stranger? No, none, till today. 

1.8 billion people follow this total Stranger! Without asking any questions. From very childhood asking questions are discouraged and blind faith is instilled in young minds. 

Whereas God of Bible forewarned and foretold about this Stranger well in advance! The Stranger who will directly stand against God Almighty's saving program for sinful humanity, that is, by sending His son in order to die on the cross of Calvary. 

Now, what was the most important mission our above total Stranger of Hira cave had? 

1. Deny Jesus as Son of God Almighty. Declare boldly that Allah got no son! Declare that saying Allah got a son is the greatest sin! 

2. Deny God of Bible's second program: deny Jesus died on cross of Calvary. Say the ultimate falsehood, that some one else died on cross! 

3. In short blind the eyes of humanity to God Almighty's saving program and generate doubts about it in human mind! That is the declared mission of Islam. 

4. Stand against Ten Commandments God Almighty Himself declared on Mount Sinai! Encourage the Islamic prophet to brake the Ten Commandments!

The Stranger of Hira cave, the real person behind Islamic religion, spoke directly against what the Real angel Gabriel of Bible spoke to Mary, the future mother of Jesus Christ. See below please.
 Luke 1: 30 And the angel said to her, “Do not be afraid, Mary, for you have found favour with God. 31 And behold, you will conceive in your womb and bear a son, and you shall call his name Jesus. 32 He will be great and will be called the Son of the Most High. And the Lord God will give to him the throne of his father David, 33 and he will reign over the house of Jacob forever, and of his kingdom there will be no end.” 34 And Mary said to the angel, “How will this be, since I am a virgin?” 35 And the angel answered her, “The Holy Spirit will come upon you, and the power of the Most High will overshadow you; therefore the child to be born will be called holy—the Son of God. 36 And behold, your relative Elizabeth in her old age has also conceived a son, and this is the sixth month with her who was called barren. 37 For nothing will be impossible with God.” 38 And Mary said, “Behold, I am the servant of the Lord; let it be to me according to your word.” And the angel departed from her.

In Quran we do not know the real identity of the Stranger! Whereas Bible forewarned about him as below, well in advance! 

1 John 2: 22 Who is the liar but he who denies that Jesus is the Christ? This is the antichrist, he who denies the Father and the Son. 23 No one who denies the Son has the Father. Whoever confesses the Son has the Father also. 24 Let what you heard from the beginning abide in you. If what you heard from the beginning abides in you, then you too will abide in the Son and in the Father. 25 And this is the promise that he made to us—eternal life. 26 I write these things to you about those who are trying to deceive you.

2 Corinthians 11: 4 For if someone comes and proclaims another Jesus than the one we proclaimed, or if you receive a different spirit from the one you received, or if you accept a different gospel from the one you accepted, you put up with it readily enough. 

Islam spoke about another Jesus- Issa! 

Islam spoke about yet another spirit -- the so called Jibreel, spirit of Allah!

2 Corinthians 11: 14 And no wonder, for even Satan disguises himself as an angel of light. 

John 3: 35 The Father loves the Son and has given all things into his hand. 36 Whoever believes in the Son has eternal life; whoever does not obey the Son shall not see life, but the wrath of God remains on him.

Galatians 1:6-9 No Other Gospel 6 I am astonished that you are so quickly deserting him who called you in the grace of Christ and are turning to a different gospel— 7 not that there is another one, but there are some who trouble you and want to distort the gospel of Christ. 8 But even if we or an angel from heaven should preach to you a gospel contrary to the one we preached to you, let him be accursed. 9 As we have said before, so now I say again: If anyone is preaching to you a gospel contrary to the one you received, let him be accursed.",Non-PRCT,True,0,True,7,@[USER]  Yes. Hopefully all these Muslims just move to Europe and not go to North America.  Would you rather peacefully accept your fate or be labelled a racist. I am 100% sure most people would rather give up all their rights rather than be called a racist hehehehe.,2022-06
